скважина;ствол;название_залежи;месяц;год;закачка_воды_технологическая_м3;приемистость_тех__расчетная;закачка_технологическая_с_начала_эксплуатации_м3;время_работы_с_начала_эксплуатации_сут
764;1;Турнейский пласт Т1;9;1988;924;31;2046;66
764;1;Турнейский пласт Т1;10;1988;34;1;2080;97
764;1;Турнейский пласт Т1;11;1988;30;1;2110;127
764;1;Турнейский пласт Т1;12;1988;31;1;2141;158
760;1;Турнейский пласт Т1;6;1988;56;56;56;1
760;1;Турнейский пласт Т1;7;1988;1314;42;1370;32
760;1;Турнейский пласт Т1;8;1988;1284;41;2654;63
760;1;Турнейский пласт Т1;9;1988;1232;41;3886;93
760;1;Турнейский пласт Т1;10;1988;34;1;3920;124
760;1;Турнейский пласт Т1;11;1988;30;1;3950;154
760;1;Турнейский пласт Т1;12;1988;31;1;3981;185
779;1;Турнейский пласт Т1;1;1988;1010;33;24428;521
779;1;Турнейский пласт Т1;2;1988;1008;35;25436;550
779;1;Турнейский пласт Т1;3;1988;1280;41;26716;581
779;1;Турнейский пласт Т1;4;1988;1621;54;28337;611
779;1;Турнейский пласт Т1;5;1988;1440;46;29777;642
779;1;Турнейский пласт Т1;6;1988;2829;94;32606;672
779;1;Турнейский пласт Т1;7;1988;1314;42;33920;703
779;1;Турнейский пласт Т1;8;1988;1284;41;35204;734
779;1;Турнейский пласт Т1;9;1988;1232;41;36436;764
779;1;Турнейский пласт Т1;10;1988;1399;45;37835;795
779;1;Турнейский пласт Т1;11;1988;1230;41;39065;825
779;1;Турнейский пласт Т1;12;1988;1261;41;40326;856
723;1;Турнейский пласт Т1;7;1988;159;32;159;5
723;1;Турнейский пласт Т1;8;1988;963;31;1122;36
723;1;Турнейский пласт Т1;9;1988;924;31;2046;66
723;1;Турнейский пласт Т1;10;1988;34;1;2080;97
723;1;Турнейский пласт Т1;11;1988;30;1;2110;127
723;1;Турнейский пласт Т1;12;1988;31;1;2141;158
724;1;Турнейский пласт Т1;9;1988;30;30;30;1
724;1;Турнейский пласт Т1;10;1988;34;1;64;32
724;1;Турнейский пласт Т1;11;1988;30;1;94;62
724;1;Турнейский пласт Т1;12;1988;31;1;125;93
725;1;Турнейский пласт Т1;6;1988;56;56;56;1
725;1;Турнейский пласт Т1;7;1988;1150;37;1206;32
725;1;Турнейский пласт Т1;8;1988;1124;36;2330;63
725;1;Турнейский пласт Т1;9;1988;1078;36;3408;93
725;1;Турнейский пласт Т1;10;1988;34;1;3442;124
725;1;Турнейский пласт Т1;11;1988;30;1;3472;154
725;1;Турнейский пласт Т1;12;1988;31;1;3503;185
937;1;Тульский пласт Тл2а;1;1989;533;17;14697;934
937;1;Тульский пласт Тл2а;2;1989;481;17;15178;962
937;1;Тульский пласт Тл2а;3;1989;513;17;15691;993
937;1;Тульский пласт Тл2а;4;1989;242;8;15933;1023
937;1;Тульский пласт Тл2а;5;1989;267;9;16200;1054
937;1;Тульский пласт Тл2а;6;1989;513;17;16713;1084
937;1;Тульский пласт Тл2а;7;1989;488;16;17201;1115
937;1;Тульский пласт Тл2а;8;1989;488;16;17689;1146
937;1;Тульский пласт Тл2а;9;1989;472;16;18161;1176
937;1;Тульский пласт Тл2а;10;1989;512;17;18673;1207
937;1;Тульский пласт Тл2а;11;1989;494;16;19167;1237
937;1;Тульский пласт Тл2а;12;1989;515;17;19682;1268
910;1;Тульский пласт Тл2а;1;1989;335;11;3143;411
910;1;Тульский пласт Тл2а;2;1989;303;11;3446;439
910;1;Тульский пласт Тл2а;3;1989;323;10;3769;470
910;1;Тульский пласт Тл2а;4;1989;152;5;3921;500
910;1;Тульский пласт Тл2а;5;1989;168;5;4089;531
910;1;Тульский пласт Тл2а;6;1989;323;11;4412;561
910;1;Тульский пласт Тл2а;7;1989;307;10;4719;592
910;1;Тульский пласт Тл2а;8;1989;307;10;5026;623
910;1;Тульский пласт Тл2а;9;1989;297;10;5323;653
910;1;Тульский пласт Тл2а;10;1989;388;13;5711;684
910;1;Тульский пласт Тл2а;11;1989;374;12;6085;714
910;1;Тульский пласт Тл2а;12;1989;390;13;6475;745
918;1;Тульский пласт Тл2а;1;1989;83;3;289;124
918;1;Тульский пласт Тл2а;2;1989;75;3;364;152
918;1;Тульский пласт Тл2а;3;1989;80;3;444;183
918;1;Тульский пласт Тл2а;4;1989;37;1;481;213
918;1;Тульский пласт Тл2а;5;1989;41;1;522;244
918;1;Тульский пласт Тл2а;6;1989;80;3;602;274
918;1;Тульский пласт Тл2а;7;1989;76;2;678;305
918;1;Тульский пласт Тл2а;8;1989;76;2;754;336
918;1;Тульский пласт Тл2а;9;1989;73;2;827;366
918;1;Тульский пласт Тл2а;10;1989;521;17;1348;397
918;1;Тульский пласт Тл2а;11;1989;503;17;1851;427
918;1;Тульский пласт Тл2а;12;1989;525;17;2376;458
927;1;Тульский пласт Тл2а;1;1989;639;21;29106;887
927;1;Тульский пласт Тл2а;2;1989;577;21;29683;915
927;1;Тульский пласт Тл2а;3;1989;615;20;30298;946
927;1;Тульский пласт Тл2а;4;1989;289;10;30587;976
927;1;Тульский пласт Тл2а;5;1989;320;10;30907;1007
927;1;Тульский пласт Тл2а;6;1989;616;21;31523;1037
927;1;Тульский пласт Тл2а;7;1989;585;19;32108;1068
927;1;Тульский пласт Тл2а;8;1989;585;19;32693;1099
927;1;Тульский пласт Тл2а;9;1989;566;19;33259;1129
927;1;Тульский пласт Тл2а;10;1989;744;24;34003;1160
927;1;Тульский пласт Тл2а;11;1989;719;24;34722;1190
927;1;Тульский пласт Тл2а;12;1989;750;24;35472;1221
934;1;Тульский пласт Тл2б;1;1989;1183;38;6146;189
934;1;Тульский пласт Тл2б;2;1989;1068;38;7214;217
934;1;Тульский пласт Тл2б;3;1989;1139;37;8353;248
934;1;Тульский пласт Тл2б;4;1989;535;18;8888;278
934;1;Тульский пласт Тл2б;5;1989;592;19;9480;309
934;1;Тульский пласт Тл2б;6;1989;1140;38;10620;339
934;1;Тульский пласт Тл2б;7;1989;1082;35;11702;370
934;1;Тульский пласт Тл2б;8;1989;1082;35;12784;401
934;1;Тульский пласт Тл2б;9;1989;1048;35;13832;431
934;1;Тульский пласт Тл2б;10;1989;1240;40;15072;462
934;1;Тульский пласт Тл2б;11;1989;1197;40;16269;492
934;1;Тульский пласт Тл2б;12;1989;1249;40;17518;523
937;1;Тульский пласт Тл2б;1;1989;852;27;23508;934
937;1;Тульский пласт Тл2б;2;1989;770;28;24278;962
937;1;Тульский пласт Тл2б;3;1989;821;26;25099;993
937;1;Тульский пласт Тл2б;4;1989;387;13;25486;1023
937;1;Тульский пласт Тл2б;5;1989;428;14;25914;1054
937;1;Тульский пласт Тл2б;6;1989;822;27;26736;1084
937;1;Тульский пласт Тл2б;7;1989;781;25;27517;1115
937;1;Тульский пласт Тл2б;8;1989;781;25;28298;1146
937;1;Тульский пласт Тл2б;9;1989;755;25;29053;1176
937;1;Тульский пласт Тл2б;10;1989;818;26;29871;1207
937;1;Тульский пласт Тл2б;11;1989;790;26;30661;1237
937;1;Тульский пласт Тл2б;12;1989;825;27;31486;1268
784;1;Тульский пласт Тл2б;1;1989;1183;38;5055;154
784;1;Тульский пласт Тл2б;2;1989;1068;38;6123;182
784;1;Тульский пласт Тл2б;3;1989;1139;37;7262;213
784;1;Тульский пласт Тл2б;4;1989;535;18;7797;243
784;1;Тульский пласт Тл2б;5;1989;592;19;8389;274
784;1;Тульский пласт Тл2б;6;1989;1140;38;9529;304
784;1;Тульский пласт Тл2б;7;1989;1082;35;10611;335
784;1;Тульский пласт Тл2б;8;1989;1082;35;11693;366
784;1;Тульский пласт Тл2б;9;1989;1048;35;12741;396
784;1;Тульский пласт Тл2б;10;1989;310;10;13051;427
784;1;Тульский пласт Тл2б;11;1989;299;10;13350;457
784;1;Тульский пласт Тл2б;12;1989;312;10;13662;488
785;1;Тульский пласт Тл2б;1;1989;154;5;397;92
785;1;Тульский пласт Тл2б;2;1989;139;5;536;120
785;1;Тульский пласт Тл2б;3;1989;148;5;684;151
785;1;Тульский пласт Тл2б;4;1989;70;2;754;181
785;1;Тульский пласт Тл2б;5;1989;77;2;831;212
785;1;Тульский пласт Тл2б;6;1989;148;5;979;242
785;1;Тульский пласт Тл2б;7;1989;141;5;1120;273
785;1;Тульский пласт Тл2б;8;1989;141;5;1261;304
785;1;Тульский пласт Тл2б;9;1989;136;5;1397;334
785;1;Тульский пласт Тл2б;10;1989;40;1;1437;365
785;1;Тульский пласт Тл2б;11;1989;39;1;1476;395
785;1;Тульский пласт Тл2б;12;1989;41;1;1517;426
910;1;Тульский пласт Тл2б;1;1989;402;13;3772;411
910;1;Тульский пласт Тл2б;2;1989;363;13;4135;439
910;1;Тульский пласт Тл2б;3;1989;387;12;4522;470
910;1;Тульский пласт Тл2б;4;1989;182;6;4704;500
910;1;Тульский пласт Тл2б;5;1989;201;6;4905;531
910;1;Тульский пласт Тл2б;6;1989;388;13;5293;561
910;1;Тульский пласт Тл2б;7;1989;368;12;5661;592
910;1;Тульский пласт Тл2б;8;1989;368;12;6029;623
910;1;Тульский пласт Тл2б;9;1989;356;12;6385;653
910;1;Тульский пласт Тл2б;10;1989;465;15;6850;684
910;1;Тульский пласт Тл2б;11;1989;449;15;7299;714
910;1;Тульский пласт Тл2б;12;1989;469;15;7768;745
918;1;Тульский пласт Тл2б;1;1989;118;4;413;124
918;1;Тульский пласт Тл2б;2;1989;107;4;520;152
918;1;Тульский пласт Тл2б;3;1989;114;4;634;183
918;1;Тульский пласт Тл2б;4;1989;54;2;688;213
918;1;Тульский пласт Тл2б;5;1989;59;2;747;244
918;1;Тульский пласт Тл2б;6;1989;114;4;861;274
918;1;Тульский пласт Тл2б;7;1989;108;3;969;305
918;1;Тульский пласт Тл2б;8;1989;108;3;1077;336
918;1;Тульский пласт Тл2б;9;1989;105;4;1182;366
918;1;Тульский пласт Тл2б;10;1989;744;24;1926;397
918;1;Тульский пласт Тл2б;11;1989;718;24;2644;427
918;1;Тульский пласт Тл2б;12;1989;750;24;3394;458
927;1;Тульский пласт Тл2б;1;1989;852;27;19697;793
927;1;Тульский пласт Тл2б;2;1989;769;27;20466;821
927;1;Тульский пласт Тл2б;3;1989;820;26;21286;852
927;1;Тульский пласт Тл2б;4;1989;386;13;21672;882
927;1;Тульский пласт Тл2б;5;1989;427;14;22099;913
927;1;Тульский пласт Тл2б;6;1989;821;27;22920;943
927;1;Тульский пласт Тл2б;7;1989;780;25;23700;974
927;1;Тульский пласт Тл2б;8;1989;780;25;24480;1005
927;1;Тульский пласт Тл2б;9;1989;755;25;25235;1035
927;1;Тульский пласт Тл2б;10;1989;992;32;26227;1066
927;1;Тульский пласт Тл2б;11;1989;959;32;27186;1096
927;1;Тульский пласт Тл2б;12;1989;1000;32;28186;1127
902;1;Тульский пласт Тл2б;1;1989;788;25;25223;461
902;1;Тульский пласт Тл2б;2;1989;712;25;25935;489
902;1;Тульский пласт Тл2б;3;1989;759;24;26694;520
902;1;Тульский пласт Тл2б;4;1989;357;12;27051;550
902;1;Тульский пласт Тл2б;5;1989;395;13;27446;581
902;1;Тульский пласт Тл2б;6;1989;760;25;28206;611
902;1;Тульский пласт Тл2б;7;1989;721;23;28927;642
902;1;Тульский пласт Тл2б;8;1989;721;23;29648;673
902;1;Тульский пласт Тл2б;9;1989;698;23;30346;703
902;1;Тульский пласт Тл2б;10;1989;620;20;30966;734
902;1;Тульский пласт Тл2б;11;1989;598;20;31564;764
902;1;Тульский пласт Тл2б;12;1989;624;20;32188;795
912;1;Тульский пласт Тл2б;1;1989;1971;64;6835;123
912;1;Тульский пласт Тл2б;2;1989;1781;64;8616;151
912;1;Тульский пласт Тл2б;3;1989;1898;61;10514;182
912;1;Тульский пласт Тл2б;4;1989;892;30;11406;212
912;1;Тульский пласт Тл2б;5;1989;987;32;12393;243
912;1;Тульский пласт Тл2б;6;1989;1900;63;14293;273
912;1;Тульский пласт Тл2б;7;1989;1804;58;16097;304
912;1;Тульский пласт Тл2б;8;1989;1804;58;17901;335
912;1;Тульский пласт Тл2б;9;1989;1746;58;19647;365
912;1;Тульский пласт Тл2б;10;1989;620;20;20267;396
912;1;Тульский пласт Тл2б;11;1989;598;20;20865;426
912;1;Тульский пласт Тл2б;12;1989;624;20;21489;457
791;1;Тульский пласт Тл2б;3;1989;285;9;285;31
791;1;Тульский пласт Тл2б;4;1989;134;4;419;61
791;1;Тульский пласт Тл2б;5;1989;148;5;567;92
791;1;Тульский пласт Тл2б;6;1989;285;10;852;122
791;1;Тульский пласт Тл2б;7;1989;271;9;1123;153
791;1;Тульский пласт Тл2б;8;1989;271;9;1394;184
791;1;Тульский пласт Тл2б;9;1989;262;9;1656;214
791;1;Тульский пласт Тл2б;10;1989;47;2;1703;245
791;1;Тульский пласт Тл2б;11;1989;45;2;1748;275
791;1;Тульский пласт Тл2б;12;1989;47;2;1795;306
756;1;Тульский пласт Тл2б;1;1989;256;8;1518;216
756;1;Тульский пласт Тл2б;2;1989;232;8;1750;244
756;1;Тульский пласт Тл2б;3;1989;247;8;1997;275
756;1;Тульский пласт Тл2б;4;1989;116;4;2113;305
756;1;Тульский пласт Тл2б;5;1989;128;4;2241;336
756;1;Тульский пласт Тл2б;6;1989;247;8;2488;366
756;1;Тульский пласт Тл2б;7;1989;235;8;2723;397
756;1;Тульский пласт Тл2б;8;1989;235;8;2958;428
756;1;Тульский пласт Тл2б;9;1989;227;8;3185;458
756;1;Тульский пласт Тл2б;10;1989;81;3;3266;489
756;1;Тульский пласт Тл2б;11;1989;78;3;3344;519
756;1;Тульский пласт Тл2б;12;1989;81;3;3425;550
935;1;Бобриковский горизонт;1;1989;10648;343;252376;921
935;1;Бобриковский горизонт;2;1989;9617;343;261993;949
935;1;Бобриковский горизонт;3;1989;10252;331;272245;980
935;1;Бобриковский горизонт;4;1989;4821;161;277066;1010
935;1;Бобриковский горизонт;5;1989;5334;172;282400;1041
935;1;Бобриковский горизонт;6;1989;10262;342;292662;1071
935;1;Бобриковский горизонт;7;1989;9746;314;302408;1102
935;1;Бобриковский горизонт;8;1989;9746;314;312154;1133
935;1;Бобриковский горизонт;9;1989;9432;314;321586;1163
935;1;Бобриковский горизонт;10;1989;3100;100;324686;1194
935;1;Бобриковский горизонт;11;1989;2993;100;327679;1224
935;1;Бобриковский горизонт;12;1989;3123;101;330802;1255
937;1;Бобриковский горизонт;1;1989;9270;299;255685;934
